cell,dates,nums_cr,pages_table_start,line_order,title
"quid des défauts d’alignements mur rideau/longrine béton ? Attention à l’appui pour assurer
l’étanchéité",['26-02-2014'],[46],[352],37,SOG
raccorder les DEP façade nord. URGENT,['16-09-2015'],[86],[759],43,SOG
raccorder les DEP façade nord. URGENT. 23/09/15 : URGENT A REALISER SANS DELAI,['16-09-2015'],"[87, 88, 89]","[769, 779, 789]",39,SOG
"raccorder les DEP façade nord. URGENT. 23/09/15 : URGENT A REALISER SANS DELAI.
14/10/15 : annoncé terminé pour le 16/10/15",['16-09-2015'],[90],[799],37,SOG
reboucher les réservations créées inutilement sur le bandeau de rive LC façade nord,['12-02-2014'],"[43, 44, 45]","[325, 334, 343]",42,SOG
recaler planning selon les dates de mise hors d’eau hors d’air,['18-12-2013'],[36],[266],1,SOG
recouper socle BA limon passerelle rivière + finition à faire sur tous les socles BA,['25-06-2014'],"[60, 61, 62, 63, 64]","[495, 504, 512, 520, 528]",33,SOG
"recréer un regard manquant dans chaufferie par carottage et fixation d’un regard en
sous-face de dalle",['11-06-2014'],[58],[477],31,SOG
rediffuser plan sortie toiture,['28-05-2014'],[56],[462],1,SOG
refaire carottages pour refoulement bain chaud dans l’axe du fond du bassin,['24-06-2015'],"[78, 80]","[681, 699]",52,SOG
refaire cimentage maçonnerie intérieure hammam,['09-09-2015'],"[86, 87, 88, 89, 90, 91, 92, 98]","[759, 769, 779, 789, 799, 811, 826, 844]",29,SOG
rehausser muret bain chaud pour créer plénum de soufflage contre vitrage de façade,['06-05-2015'],"[75, 76, 77, 78, 79, 80, 81, 82, 83, 84]","[653, 663, 672, 681, 690, 699, 709, 719, 729, 739]",51,SOG
"remblais périphériques du bâtiment avec les matériaux du site. S’il manque des ma-
tériaux sur la globalité, les apports seront pour les prochains ouvrages
AVANCEMENT – PLANIFICATION
Intempéries :
1 jour
1 jour (le 03/07/13 : pluie),
Effectif :",['11-09-2013'],[22],[158],22,SOG
"remblais périphériques du bâtiment avec les matériaux du site. S’il manque des matériaux sur la glo-
balité, les apports seront pour les prochains ouvrages
AVANCEMENT – PLANIFICATION
Intempéries :
2 jours
1 jour (le 03/07/13 : pluie), 1 jour (le 18/09/13 : pluie)
Effectif :",['11-09-2013'],[23],[165],21,SOG
"remblais périphériques du bâtiment avec les matériaux du site. S’il manque des matériaux sur la glo-
balité, les apports seront pour les prochains ouvrages
TCE
AVANCEMENT – PLANIFICATION",['11-09-2013'],[24],[172],26,SOG
remettre barrières 1mht autour bassins,['18-03-2015'],"[64, 65, 66]","[528, 536, 545]",35,SOG
remettre en place benne,['18-03-2015'],[64],[528],34,SOG
"remettre en place nettoyage base vie et tous les consommables nécessaires à
l’hygiène",['18-03-2015'],[64],[528],33,SOG
remettre en état les sanitaires douches de la base vie compagnons,['16-09-2015'],"[86, 87]","[759, 769]",38,SOG
remettre un accès aux galeries techniques,['23-09-2015'],"[87, 88]","[769, 779]",41,SOG
remettre un accès aux galeries techniques. 07/10/15 : URGENT,['23-09-2015'],"[89, 90]","[789, 799]",39,SOG
rendez-vous avec DEKRA pour relecture RICT le 15/05/13 à 10h30 chez DEKRA,['24-04-2013'],[7],[46],4,SOG
reprendre alignement du bandeau sur façade ouest (décalage à la jonction de 2 éléments),['19-03-2014'],"[52, 54, 55]","[423, 441, 450]",24,SOG
"reprendre les quais du bassin sportif URGENT. 28/10/15 : définition avec CRI revu ce jour.
Bassins sportif et d’activité pour le 30/10/15",['21-10-2015'],[92],[826],35,SOG
"reprendre les socles des limons de passerelles. Vérifier la présence réelle de ferraillage dans ces mas-
sifs",['15-04-2015'],"[69, 71, 73, 75, 76, 77, 78, 79, 80, 81, 82]","[572, 599, 626, 653, 663, 672, 681, 690, 699, 709, 719]",36,SOG
"reprendre limons béton passerelle bassin ludique dans alignement des limons métalliques.
16/12/15 : au plus tard du 04/01/16 au 08/01/16",['23-09-2015'],[99],[853],15,SOG
"reprendre pose des couvertines de la zone tipi (pose refusée en l’état pour cause esthétique et étan-
chéité)",['02-12-2015'],[98],[844],38,SOG
reprendre pose membrane sur canons + 2 soudures en section courante sur tipi,['11-06-2014'],"[58, 59]","[477, 486]",26,SOG
"reprendre pose membrane sur canons + 2 soudures en section courante sur tipi. 25/06/14 : pro-
grammé le 26/06/14",['11-06-2014'],"[60, 61, 62, 63]","[495, 504, 512, 520]",22,SOG
reprendre réservations siphons de sol vestiaires,['10-06-2015'],"[76, 77, 78]","[663, 672, 681]",48,SOG
reprendre réservations siphons de sol vestiaires. 01/07/15 : URGENT,['10-06-2015'],[79],[690],39,SOG
"reprendre réservations siphons de sol vestiaires. 01/07/15 : URGENT. 08/07/15 : reprendre en
urgence dans les zones en prédalles et faire valider par BET SOGEA en urgence les zones en
dalles alvéolaires",['10-06-2015'],[80],[699],38,SOG
"reprendre réservations siphons de sol vestiaires. 01/07/15 : URGENT. 08/07/15 : reprendre en ur-
gence dans les zones en prédalles et faire valider par BET SOGEA en urgence les zones en dalles alvéolaires.
22/07/15 : dans circulation vestiaires collectifs et dans vestiaires individuels, carottage jusqu’au ras de la costière
maxi. 26/08/15 : fournir coudes PVC à CRI pour modification évacuation au droit des réservations
impossibles à reprendre structurellement",['10-06-2015'],[83],[729],31,SOG
"reprendre réservations trappes de ligne de nage URGENT. 14/05/14 : 3 réservations à piocher légè-
rement, 2 à trop large, et reste à vérifier l’implantation à l’axe entre 2 lignes d’eau. 21/05/14 : vérification avec",['07-05-2014'],[55],[450],35,SOG
"reprise béton, poncer les coutures de banches + reprise toute surface d’un voile si",['12-02-2014'],[41],[307],42,SOG
"reprise béton, poncer les coutures de banches + reprise toute surface d’un voile si trop de petites re-
prises de bullage ou arrachement ou ségrégation sur un voile",['12-02-2014'],"[43, 44, 45, 46]","[325, 334, 343, 352]",39,SOG
reprise des fonds de bassins à définir avec A&T et DRD,['18-03-2015'],"[64, 65, 66, 67, 68, 69, 71, 72, 73, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]","[528, 536, 545, 554, 563, 572, 599, 611, 626, 653, 663, 672, 681, 690, 699, 709, 719, 729, 739]",35,SOG
"reprise des fonds de bassins à définir avec A&T et DRD. 09/09/15 : les fonds doivent être lisse sans
trous ni bosses. Pas de ponçage ni balayage. A finaliser pour le 05/10/15. 07/10/15 : bassin d’activités vali-
dé, bassin sportif à terminer de reprendre pour le 09/10/15",['18-03-2015'],[89],[789],11,SOG
"reprise sur hall bassin ludique, réservation de grille à prévoir 1700x700mm entre
files 6 et 7, 8et 9 et 10 et 11
Charpente LC / Faux plafonds
- 24/04/13  prévoir une structure à souder en pied de charpente métallique des verrières
Réservations en phase réalisation",['16-10-2013'],"[27, 27]","[191, 191]",19,SOG
"reprise sur hall bassin ludique, réservation de grille à prévoir 1700x700mm entre files 6 et 7, 8 et 9 et
10 et 11",['16-10-2013'],"[28, 28, 29, 29, 30, 30, 31, 31, 32, 32, 33, 33]","[198, 198, 206, 206, 213, 213, 221, 221, 229, 229, 237, 237]",16,SOG
"reste 2 sorties toiture à réaliser (1 SNEF terrasse technique plongée). 04/06/14 : plan SNEF fourni.
25/06/14 : programmé les 26 et 27/06/14",['28-05-2014'],"[62, 63, 64, 65, 66]","[512, 520, 528, 536, 545]",16,SOG
"reste 2 sorties toiture à réaliser (1 SNEF terrasse technique plongée, 1 MQB ham-
mam)",['28-05-2014'],[56],[459],36,SOG
"reste 2 sorties toiture à réaliser (1 SNEF terrasse technique plongée, 1 MQB hammam). 04/06/14 :
plan SNEF fourni",['28-05-2014'],"[57, 58]","[468, 477]",34,SOG
"reste 2 sorties toiture à réaliser (1 SNEF terrasse technique plongée, 1 MQB hammam). 04/06/14 :
plan SNEF fourni. 18/06/14 : MQB fera un percement pour le repérage d’implantation",['28-05-2014'],[59],[486],19,SOG
"reste 2 sorties toiture à réaliser (1 SNEF terrasse technique plongée, 1 MQB hammam). 04/06/14 :
plan SNEF fourni. 25/06/14 : programmé les 26 et 27/06/14",['28-05-2014'],"[60, 61]","[495, 504]",16,SOG
retour de quai sur bassin d’apprentissage ? à supprimer,['18-06-2014'],[59],[486],28,SOG
"retourner contreventement charpente métallique des canons de lumière pour per-
mettre pose habillage bois",['24-06-2015'],[78],[681],51,SOG
"revoir les délais de fabrication des toiles pour revoir le détail de l’intervention. 06/11/13 : 2,5 semaines,
en 3 phases
Intempéries :
19 jours
1 jour (le 03/07/13 : pluie), 1 jour (le 18/09/13 : pluie), 1 jour (le 10/10/13 : pluie), 1 jour (le 23/10/13 : vent), 1 jour
(le 25/10/13 : vent), 2 jours (les 28 et 29/10/13), 3 jours (le 04/11/13 : vent, le 05/11/13 : pluie, le 06/11/13 : pluie +
vent), 2 jours (les 07 et 08/11/13 : pluie et vent), 1 jour (le 14/11/13 : vent), 1 jour (le 19/11/13 : pluie), 1 jour (le
21/11/13 : neige), 1 jour (le 03/12/13 : gel), 1 jour (le 11/12/13 : gel), 2 jours (les 12 et 13/12/13 : gel)
Effectif :",['23-10-2013'],[36],[266],9,SOG
revoir les nombres de marche et développer d’escaliers,['20-03-2013'],[3],[20],3,SOG
revoir l’implantation des siphons de sol des plages extérieures,['27-03-2013'],[3],[20],6,SOG
revoir planimétrie vestiaires MNS + vestiaires étage avant pose plancher chauffant,['18-02-2015'],"[61, 62, 63, 64, 65, 66]","[504, 512, 520, 528, 536, 545]",30,SOG
réaliser maçonnerie au droit pédiluves remise en forme,['28-05-2014'],[56],[459],33,SOG
réaliser relevé sur la coursive en périphérie de dalle au droit du local MNS,['15-01-2014'],"[39, 40]","[289, 298]",35,SOG
réception bâtis de porte / maçonnerie le 23/09/15 à 11h30,['16-09-2015'],[86],[759],41,SOG
réception support avec SAE le 08/04/15 à 9h00,['11-03-2015'],[63],[520],29,SOG
réception support avec SAE le 08/04/15 à 9h00. 18/03/15 : reportée à 10h00,['11-03-2015'],"[64, 65]","[528, 536]",27,SOG
réponse SOGEA fob15 : réservation 10x10x5 demandée par LMP. A voir,['07-05-2013'],"[20, 21]","[141, 148]",2,SOG
"réservation au droit coursive au-dessus local MNS à scier pour hauteur fini de 500mm en alignant les
deux réservations
Réception support par CRI du 12/03/14
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)
ASSISTANT MAITRISE D’OUVRAGE",['09-04-2014'],"[52, 52, 53, 53, 54, 54, 55, 55]","[422, 422, 431, 431, 440, 440, 449, 449]",23,SOG
"réservation au droit des pédiluve 160mm
Descentes EP",['19-06-2013'],"[22, 22]","[154, 154]",9,SOG
réservation de dalle plages 120mm et reste du bâtiment 70mm,['10-04-2013'],"[22, 22]","[154, 154]",7,SOG
réservation pour bains chaud et froid 5mm annoncé par CRI,['11-06-2014'],"[58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75]","[477, 486, 495, 504, 512, 520, 528, 536, 545, 554, 563, 572, 584, 599, 611, 626, 638, 653]",25,SOG
"réservations soufflage au sol au droit châssis entre hall bassins et hall d’entrée à
piocher sur la hauteur pour permettre mise en place des boites de soufflage",['18-06-2014'],[59],[486],30,SOG
"réunion de coordination le 22/01/14 à 14h
Fin du compte rendu
Frédéric MALO
DUVAL RAYNAL SARL d’Architecture",['08-01-2014'],[37],[275],16,SOG
"réunion de mise au point des diverses sorties bâtiment à reprendre par le VRD le
20/11/13 à 14h00
ASSISTANT MAITRISE D’OUVRAGE",['13-11-2013'],"[31, 31]","[221, 221]",24,SOG
réunion le 05/02/14 à 9h00 pour point et définition reprise de réservations R+1,['22-01-2014'],[39],[289],38,SOG
"réunion le 05/02/14 à 9h00 pour point et définition reprise de réservations R+1. 29/01/14 : réunion
décalée au 19/02/14 à 9h00",['22-01-2014'],"[40, 41]","[298, 307]",39,SOG
réunion le 26/02/14 à 9h00 pour réception supports avec CRI,['22-01-2014'],"[39, 40, 41, 42]","[289, 298, 307, 316]",37,SOG
"sceller les pièces de refoulement en fond de bains chaud et froid (calé en sous face
de dalle)",['29-07-2015'],[82],[719],44,SOG
socle poteau LC sur plage entre pataugeoire et bassin ludique à recouper,['01-04-2015'],[68],[563],34,SOG
"socle poteau LC sur plage entre pataugeoire et bassin ludique à recouper. 22/04/15 : découpe
impossible structurellement, massif à uniformiser en dimension pour axer le poteau LC",['01-04-2015'],[69],[572],34,SOG
"suite au déplacement du bac tempon de la fosse de plongée, agrandissement de la
salle de musculation
Charpente métallique",['27-03-2013'],[3],[20],7,SOG
"suite réunion CISSCT, compléter coffrets électriques + éclairage circulation selon
principe défini avec MQB et SNEF",['08-04-2015'],[67],[554],9,SOG
"suite réunion CISSCT, rappel du port obligatoire des EPI par toute personne sur le chantier",['03-07-2013'],"[55, 56, 57, 58, 67]","[450, 459, 468, 477, 554]",3,SOG
"suppression des garde corps vitrés en partie haute des gradins et en pieds d’enrochement côté bas-
sin d’activités mai en conservant portillon vitré donnant sous l’enrochement",['08-01-2014'],[64],[530],3,SOG
suppression des gravillons sur les zones stériles des toitures végétalisées,['30-04-2013'],"[13, 14, 15, 16, 17, 18]","[88, 95, 102, 110, 118, 126]",19,SOG
"sur accès accueil plongée, faire un relevé béton sur l’emprise de l’ossature métallique pour éviter pé-
nétration eau",['01-04-2015'],"[68, 69, 71]","[563, 572, 599]",32,SOG
"sur portes accès groupe + personnel, prévoir gâche électrique 12V continu émission ou rupture",['19-03-2014'],"[52, 54, 55, 56, 57, 58]","[423, 441, 450, 459, 468, 477]",23,SOG
"surbots sanitaires hauteur +0,07/0,00. 19/02/14 : les surbots seront tracés sur site par DRD",['22-01-2014'],"[42, 43, 44, 45]","[316, 325, 334, 343]",32,SOG
surbots à terminer au R+1,['25-06-2014'],"[60, 61, 62, 63, 64, 65, 66]","[495, 504, 512, 520, 528, 536, 545]",32,SOG
"synthèse RDC, R+1 et toiture le 10/09/13. Diffusion plan de réservations pour le 13/09/13
Charpente LC / Faux plafonds
- 24/04/13  prévoir une structure à souder en pied de charpente métallique des verrières
ASSISTANT MAITRISE D’OUVRAGE",['05-09-2013'],"[22, 22]","[154, 154]",20,SOG
"synthèse RDC, R+1 et toiture le 10/09/13. Diffusion plan de réservations pour le 13/09/13.
18/09/13 : plan présenté validé à compléter avec réservation pour bain chaud pour le 20/09/13",['05-09-2013'],"[23, 23]","[161, 161]",15,SOG
tapée menuiserie alu sur vestiaires avec FOAMGLAS à prévoir en 130mm,['10-07-2013'],[25],[177],30,SOG
"tapée menuiserie alu sur vestiaires avec FOAMGLAS à prévoir en 130mm. 09/10/13 : tapé à prévoir
en 120mm pour tous les isolants en doublage façade",['10-07-2013'],"[27, 28]","[192, 199]",26,SOG
terminer finitions sur béquet coursive,['22-07-2015'],"[81, 82]","[709, 719]",46,SOG
terminer quai/jardinière bassin ludique au droit de la sortie pédiluve,['09-12-2015'],[98],[844],41,SOG
"terminer reprise béton au droit des préscellements de la charpente métallique : de nombreuses zones
restent à traiter (aciers apparents, écarteurs apparents, béton éclaté)",['12-03-2014'],[46],[352],42,SOG
terminer reprise pataugeoire,['07-05-2014'],[55],[450],33,SOG
"terminer toutes les reprises de béton avant réception de support. 14/05/14 : réception support faite
avec SAE et DRD sauf zone plongée et façade. Reprise à terminer pour le 04/06/14. 21/05/14 : en cours.
28/05/14 : réception reportée au 11/06/14 à 9h30",['07-05-2014'],"[56, 57]","[459, 468]",26,SOG
transmettre plan CRI des siphons de sol à COEXIA,['18-09-2013'],"[27, 27, 28, 28, 29, 29, 30, 30, 31, 31, 32, 32, 33, 33]","[191, 191, 198, 198, 206, 206, 213, 213, 221, 221, 229, 229, 237, 237]",14,SOG
"transmettre plan CRI des siphons de sol à COEXIA
Charpente LC / Faux plafonds
- 24/04/13  prévoir une structure à souder en pied de charpente métallique des verrières
ASSISTANT MAITRISE D’OUVRAGE",['18-09-2013'],"[23, 23, 24, 24, 25, 25, 26, 26]","[161, 161, 168, 168, 176, 176, 183, 183]",21,SOG
treillis soudés affleurant voire hors dalle sur zone vestiaires,['02-10-2013'],"[32, 34]","[230, 246]",30,SOG
"une réservation à décaler, implanter dans la charpente métallique
Réception support par CRI du 12/03/14
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)
ASSISTANT MAITRISE D’OUVRAGE",['25-06-2014'],[60],[494],12,SOG
"une réservation à décaler, implanter dans la charpente métallique
Réception support par CRI du 12/03/14
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)
Synthèse Toile tendue / Surveillance des baignades / Electricité du 18/02/15
- réservation pour caméras Poséidon 65x55cm, découpée in situ
- caméras en milieu de bassin à régler juste après pose de la toile
ASSISTANT MAITRISE D’OUVRAGE",['25-06-2014'],"[63, 64, 65, 66, 67]","[519, 527, 535, 544, 553]",15,SOG
"validation siphon de sol PVC 20x20 pour solarium, couleur sable",['22-01-2014'],"[44, 45, 52, 63, 65]","[337, 346, 427, 523, 539]",3,SOG
"validation siphon de sol PVC 20x20 pour solarium, couleur sable
AVANCEMENT –  PLANIFICATION
Intempéries :
31 jours
1 jour (le 03/07/13 : pluie), 1 jour (le 18/09/13 : pluie), 1 jour (le 10/10/13 : pluie), 1 jour (le 23/10/13 :
vent), 1 jour (le 25/10/13 : vent), 2 jours (les 28 et 29/10/13), 3 jours (le 04/11/13 : vent, le 05/11/13 :",['22-01-2014'],[51],[416],8,SOG
"validation siphon de sol PVC 20x20 pour solarium, couleur sable
Matériaux de remblais du site",['22-01-2014'],"[39, 40, 41, 42, 43]","[292, 301, 310, 319, 328]",5,SOG
"valider avec SDIS le classement du bâtiment en type X uniquement compte tenu de l’option retenue
remplaçant la salle de réunion par la fosse de plongée",['22-05-2013'],[29],[207],2,SOG
"valider la possibilité d’installer pompes nage à contre courant + cascade de la rivière à
bouées dans la galerie technique (puissance maxi = 2x3kW). 26/03/14 : formaliser l’accord par une
fiche visa",['19-03-2014'],[70],[583],3,SOG
valider les débits et sections des EP en vue d’une synthèse avec plombier,['27-03-2013'],"[3, 4, 5]","[21, 27, 33]",10,SOG
"veiller à la bonne pose et la continuité de la bande kraft sur les trapèzes isolant posés en fond d’onde
de bacs de couverture",['19-02-2014'],"[43, 44]","[325, 334]",48,SOG
verrière RAL9010,['11-12-2013'],"[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52]","[282, 292, 301, 310, 319, 328, 337, 346, 356, 364, 373, 382, 398, 416, 427]",2,SOG
"verrière RAL9010
Matériaux de remblais du site",['11-12-2013'],"[35, 36, 37]","[257, 265, 273]",5,SOG
"vider et nettoyer fosse de plongée après pose verrière. 25/06/14 : terminer en aspirant le rési-
duel
-11/06/14 : mettre DEP provisoires en façade nord pour évacuer les EP qui coulent dans le plafonds de revers ac-
tuellement",['11-06-2014'],[60],[495],26,SOG
visite de validation des reprises de finitions béton le 19/03/14 à 9h00,['19-02-2013'],[45],[343],43,SOG
"visite de validation des reprises de finitions béton le 19/03/14 à 9h00. 19/03/14 : vu ce jour les
reprises, à effectuer zone par zone pour validation chaque semaine en 4 zones",['19-02-2013'],[46],[352],35,SOG
"voile dans local TA maintenu dito plans marché
Charpente métallique",['10-04-2013'],"[5, 6, 6, 16, 16, 17, 17, 18, 18, 19, 19, 20, 20, 21, 21]","[32, 38, 38, 109, 109, 117, 117, 125, 125, 132, 132, 140, 140, 147, 147]",6,SOG
"voile dans local TA maintenu dito plans marché
Gros Œuvre",['10-04-2013'],"[7, 7, 8, 8, 9, 9, 10, 10]","[45, 45, 52, 52, 59, 59, 66, 66]",6,SOG
"voile dans local TA maintenu dito plans marché
Gros Œuvre
Charpente métallique",['10-04-2013'],"[11, 11, 12, 12, 13, 13, 14, 14, 15, 15]","[73, 73, 80, 80, 87, 87, 94, 94, 101, 101]",6,SOG
"voile galerie technique sous hall d’entrée à décaler de 1,70m dans le terre plein
(décalé initialement de 1,20m)
Charpente métallique",['03-04-2013'],[4],[26],7,SOG
voir CR spécifique sur prestations restant à exécuter,['25-02-2015'],"[62, 63, 64, 65, 66, 67]","[512, 520, 528, 536, 545, 554]",31,SOG
voir pour cristallisation des carneaux de ventilation et nécessité des cuvettes d’ascenseurs,['20-03-2013'],[3],[20],4,SOG
voir pour déboucher fourreaux débouchant dans le TGBT conjointement avec SNEF,['28-05-2014'],"[56, 57]","[459, 468]",34,SOG
voir pour mettre éclairage provisoire dans les circulations en concertation avec SNEF,['04-11-2015'],"[98, 99]","[844, 853]",27,SOG
voir proposition technique constructive pour passage gaine dans VS hall d’entrée,['06-03-2013'],[1],[10],6,SOG
"voir réservation manquant pour porte accès terrasse basse depuis local CTA remise
en forme",['29-01-2014'],[40],[298],44,SOG
"voir réservation manquant pour porte accès terrasse basse depuis local CTA remise en forme.
12/02/14 : voir avec BET possibilité de sciage 2x1m",['29-01-2014'],[41],[307],39,SOG
"voir réservation manquant pour porte accès terrasse basse depuis local CTA remise en forme.
12/02/14 : voir avec BET possibilité de sciage 2x1m. 26/02/14 : impossibilité",['29-01-2014'],[43],[325],36,SOG
"vor avec sous-traitant charpente métallique la prise en charge de la réfection de la
rivière à bouées. De la limaille de fer due aux découpes de la charpente métallique a dégradé le
revêtement de la rivière",['07-10-2015'],[89],[789],43,SOG
vérifier attendus du permis de construire sur les demandes du SDIS,['24-03-2014'],[7],[46],4,SOG
vérifier la problématique soulevé par SOGEA de sas sur palier intermédiaire de l’escalier hélicoïdal,['20-03-2013'],[3],[20],2,SOG
vérifier le PPSPS de NFC pour la pose de la membrane perforée,['29-07-2015'],[82],[719],43,SOG
vérifier le coefficient d’absorption solaire du triple vitrage et fournir un échantillon,['27-03-2013'],"[3, 4, 5]","[21, 27, 33]",20,SOG
"vérifier le coefficient d’absorption solaire du triple vitrage et fournir un échantillon. 17/04/13 : échan-
tillon remis ce jour, coefficient d’absorption solaire de 20",['27-03-2013'],[6],[39],15,SOG
vérifier les plans de socles fournis par NAVIC pour les casiers,['24-07-2013'],[20],[141],11,SOG
"vérifier les plans de socles fournis par NAVIC pour les casiers. 05/09/13 : recalage des plans ar-
chitecte en cours",['24-07-2013'],[21],[148],11,SOG
vérifier réservation pour évacuation pédiluve remise en forme,['04-06-2014'],[57],[468],40,SOG
"vérifier si doublon entre les lots VRD et GO pour les remblais périphériques en pied
de bâtiment",['11-09-2013'],[22],[158],16,SOG
"vérifier si doublon entre les lots VRD et GO pour les remblais périphériques en pied de bâtiment.
18/09/13 : remblais à réaliser par MONTARON",['11-09-2013'],"[23, 24]","[165, 172]",15,SOG
"à ce jour SOGEA a pris en compte toutes les demandes de réservations oubliées ou com-
plémentaires. Plus aucune ne sera prise en compte. Une campagne de carottages est programmée.",['22-04-2015'],"[70, 72, 74]","[582, 609, 636]",6,SOG
"à ce jour SOGEA a pris en compte toutes les demandes de réservations oubliées ou complémen-
taires. Plus aucune ne sera prise en compte. Une campagne de carottages est programmée. DRD et SOGEA fe-
ront une synthèse entre les réservations oubliées ou mal positionnées et les demandes complémentaires. A
compter de ce jour, toute demande sera à charge de l’entreprise requérante
Réception support par CRI du 12/03/14
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['22-04-2015'],[75],[652],9,SOG
"à partir du 19/05/14, responsables fermeture bâtiment sont EAS pour le sous-sol et CRI pour le RDC",['14-05-2014'],"[55, 56, 57, 58, 67]","[450, 459, 468, 477, 554]",9,SOG
étudier entraxe réservations pour pose garde corps sur limons passerelle,['18-03-2015'],[64],[530],8,SOG
évacuer chutes d’isolant de plancher chauffant déversés au droit du local technique plongée,['03-06-2015'],"[76, 77, 78, 79, 80, 81, 82, 83]","[663, 672, 681, 690, 699, 709, 719, 729]",45,SOG
évacuer gravats en fond de fosse de plongée en concertation avec CRI,['09-12-2015'],[98],[844],42,SOG
évacuer gravats en fond de fosse de plongée en concertation avec CRI. 16/12/15 : semaine 52,['09-12-2015'],[99],[853],30,SOG
ôter cale de bois sous prédalle bassin d’activités,['11-06-2014'],[58],[477],31,SOG
"SNEF signale que les réservations demandées n’ont pas été prises en compte en RDC et R+1.
04/12/13 : pris en compte sur plans remis ce jour
Contrôle réservations en sous sol du 18/12/13
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT",['27-11-2013'],"[40, 41, 42]","[296, 305, 314]",42,COEXIA
"SNEF signale que les réservations demandées n’ont pas été prises en compte en RDC et R+1.
04/12/13 : pris en compte sur plans remis ce jour
Contrôle réservations en sous sol du 18/12/13
- Linteau entrée sous-sol à recouper
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. vérifier ∅200 manquant en voile bac tampon. 15/01/14 : pas nécessaire
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol",['27-11-2013'],"[36, 37, 38, 39]","[261, 269, 278, 287]",39,COEXIA
"Z1 à Z8 par SOGEA. Idem pour la Z11, Z12, Z15 à Z21 à charge SOGEA. Les Z9 et Z23 sont
à charge COEXIA
Synthèse",['17-04-2013'],"[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51]","[154, 161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237, 245, 253, 261, 269, 278, 287, 296, 305, 314, 323, 332, 341, 350, 359, 368, 377, 388, 406]",16,COEXIA
